Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Monthly Charges,Total Charges,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Charges Per Month,Num Services,Tenure Group,High Value Customer,Auto Payment,Churn Probability,SHAP Magnitude,Actual Churn,Risk Tier
0,0,0,0,-0.712073292837392,1,0,0,1,0,0,1,0,0,1,0.6102435032629094,-0.5103746390797482,0,1,0,1,0,0,0,0.3753843005629732,3,1,0,1,0.7709,0.1326,0,High
1,0,1,0,1.3667408905872107,1,1,0,1,1,0,0,1,1,0,1.0126799464071343,1.758810207525701,0,1,0,0,0,1,0,1.1306918098868868,5,3,1,0,0.4249,0.1462,0,Medium
0,0,0,0,-1.2419671042985652,1,0,0,0,0,0,1,1,0,1,0.8497098165388122,-0.9347052346906518,0,1,0,0,0,1,0,-0.1022221427513661,3,0,1,0,0.9345,0.1241,1,High
0,0,0,0,-0.7935954176775724,1,1,1,0,0,0,0,0,0,1,0.5038140306958415,-0.554779790304782,0,1,0,0,1,0,0,0.4705773373747657,3,1,0,1,0.597,0.1324,0,Medium
1,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,0,-1.5116941060430058,-1.000353386725277,0,0,1,0,0,0,1,-1.624325976186824,1,0,0,0,0.6982,0.164,1,High
0,0,1,1,-1.201206041878475,1,0,0,0,0,0,0,0,0,0,-1.5150200270607266,-0.984779597969751,0,0,1,0,0,0,1,-1.4936817394589157,1,0,0,0,0.1441,0.1781,0,Low
0,0,0,0,1.3259798281671205,1,1,0,0,0,0,0,0,2,0,-1.275553713784824,-0.2595395796759437,0,0,1,1,0,0,0,-1.0978100070622876,2,3,0,1,0.0082,0.2382,0,Low
1,1,0,0,-0.0191352316958577,1,1,0,0,0,0,1,1,0,1,1.0409502750577622,0.323131888013098,0,1,0,0,1,0,0,1.0604459137568052,4,2,1,1,0.8069,0.1722,1,High
1,1,0,0,-1.1196839170382944,1,0,0,0,0,0,1,1,0,1,0.8829690267160208,-0.8104899308912653,0,1,0,0,0,1,0,0.5178456039295868,3,0,1,0,0.9177,0.1431,1,High
0,0,0,0,1.2036966409068497,1,1,0,1,1,1,1,1,2,0,0.6534804764932807,1.2822434479302571,1,0,0,1,0,0,0,0.7630497366827222,7,3,0,1,0.0106,0.2101,0,Low
1,0,0,0,-1.201206041878475,1,0,0,0,0,1,0,0,0,1,-0.4773326695318151,-0.9437274437572384,1,0,0,0,0,0,1,-0.730167933858123,2,0,0,0,0.5667,0.1565,0,Medium
0,0,1,1,-0.9158786049378432,1,1,0,0,0,0,0,0,2,0,-1.2888573978557074,-0.90940334276064,0,0,1,0,1,0,0,-1.269813977025665,2,0,0,1,0.0077,0.2301,0,Low
1,0,0,0,1.24445770332694,1,1,1,1,1,1,0,0,1,0,0.1313108767111039,0.8049487350360425,1,0,0,1,0,0,0,0.1659596195770289,6,3,0,1,0.0278,0.1934,0,Low
1,0,0,0,-1.2419671042985652,1,1,0,0,0,0,0,0,0,1,0.387406795075611,-0.9372420416409146,0,1,0,0,0,1,0,-0.1652464981577944,2,0,0,0,0.9095,0.1131,1,High
1,0,1,1,0.4699975173452252,0,0,0,0,1,1,1,1,1,1,-0.3509476708584221,0.0133546705997106,1,0,0,0,0,1,0,-0.2525614905437835,4,2,0,0,0.0268,0.2223,0,Low
0,0,1,0,0.5515196421854057,1,0,0,1,0,0,1,1,0,1,0.1412886397642664,0.3887579808568513,1,0,0,0,1,0,0,0.2696872045167758,4,2,0,1,0.408,0.1605,0,Medium
1,1,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,0,-0.6536064834710211,-0.9889708442354024,1,0,0,0,0,1,0,-1.200881088299884,1,0,0,0,0.8146,0.1391,0,High
1,0,0,1,-0.7935954176775724,1,0,0,0,0,0,1,0,0,1,0.4472733733945866,-0.5527503447445717,0,1,0,0,1,0,0,0.4814096484602455,2,1,0,1,0.2023,0.186,0,Low
0,1,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,1,0.166233047397173,-0.9780956631355804,0,1,0,0,0,1,0,-0.7964748077753026,1,0,0,0,0.9498,0.1385,1,High
1,0,1,0,0.6738028294456765,1,1,0,0,0,0,1,0,0,0,0.6534804764932807,0.8682586128382515,0,1,0,0,0,1,0,0.8506929809197862,3,3,0,0,0.7307,0.1425,1,High
0,0,0,0,-1.078922854618204,1,1,0,0,0,0,1,1,0,1,0.9544763285970193,-0.7722613531103495,0,1,0,1,0,0,0,0.5726636630591364,4,0,1,1,0.9611,0.1595,1,High
0,1,0,0,-0.5897901055771212,1,1,0,1,0,1,0,0,0,1,0.6850767261616291,-0.344555701296053,0,1,0,0,0,1,0,0.6589938998919005,4,1,0,0,0.5966,0.1475,1,Medium
1,0,0,1,1.2036966409068497,1,1,0,0,0,0,0,0,2,1,-1.3453980551569622,-0.3855196187450781,0,0,1,0,0,0,1,-1.2064613697681614,2,3,0,0,0.0021,0.2661,0,Low
1,0,1,1,1.1221745160666692,1,0,1,1,0,1,1,1,0,1,0.4722177810274931,1.0485042614521365,1,0,0,0,1,0,0,0.566755129739784,6,3,0,1,0.0234,0.2141,0,Low
0,0,0,0,-0.9974007297780236,1,0,1,0,0,1,0,0,1,0,-0.3526106313672825,-0.8113722985261393,1,0,0,1,0,0,0,-0.3096773126308592,3,0,0,1,0.058,0.1725,0,Low
1,1,1,0,-0.1006573565360382,1,0,0,1,0,0,0,0,0,1,-0.4806585905495361,-0.335004071648542,1,0,0,1,0,0,0,-0.3254334014824662,2,2,0,1,0.0871,0.1898,1,Low
0,0,0,0,-0.1414184189561284,1,1,0,0,0,0,0,0,0,1,0.3109106116680311,-0.1295227086772607,0,1,0,0,0,1,0,0.2381750268135614,2,2,0,0,0.7406,0.1265,0,High
1,0,0,1,0.266192205244774,0,0,0,0,1,1,1,1,1,0,-0.3326551052609572,-0.0419697801068887,1,0,0,1,0,0,0,-0.144238379688985,4,2,0,1,0.019,0.205,0,Low
1,0,0,0,-1.038161792198114,0,0,0,0,1,1,0,0,1,1,-0.9762208221899455,-0.8988149311421522,1,0,0,0,1,0,0,-0.9189127482263324,2,0,0,1,0.1301,0.1895,0,Low
0,0,1,0,-1.201206041878475,1,0,0,0,0,0,0,0,0,1,-0.6236731943115333,-0.9514922789441296,1,0,0,0,0,0,1,-0.8745987483311877,1,0,0,0,0.7444,0.1437,0,High
1,1,0,0,-0.9566396673579334,1,1,0,0,0,0,0,1,0,1,0.6318619898780948,-0.6603109594357116,0,1,0,0,0,1,0,0.6511158554660966,3,0,0,0,0.8588,0.1226,1,High
1,0,0,0,-0.2229405437963089,1,0,0,0,0,0,0,0,2,0,-1.4967274614632615,-0.8015559585881661,0,0,1,0,1,0,0,-1.3915954137745443,1,2,0,1,0.0062,0.2384,0,Low
1,0,1,0,-0.6713122304173017,1,1,0,0,0,0,0,0,0,1,0.3508216638806817,-0.4841683203239906,0,1,0,0,0,1,0,0.3537196783920132,2,1,0,0,0.8474,0.1044,0,High
0,0,1,0,1.2036966409068497,1,0,0,1,1,0,1,1,0,1,1.173987115766597,1.7631779273183277,0,1,0,0,0,1,0,1.330925439042727,5,3,1,0,0.8348,0.1731,1,High
0,0,0,0,-0.4675069183168504,1,0,1,0,1,0,0,1,1,0,-6.300348887048559e-05,-0.4191378256337773,1,0,0,0,0,0,1,0.0517279754028778,4,1,0,0,0.0719,0.1782,0,Low
1,0,0,0,-0.3044626686364894,1,1,1,1,1,1,0,1,0,0,0.5620176485059567,-0.1138386239673755,1,0,0,1,0,0,0,0.6186189222096573,7,2,0,1,0.0641,0.1774,0,Low
0,0,0,0,-0.712073292837392,1,0,0,0,0,0,0,0,1,0,-1.5033793034987035,-0.8895280117851033,0,0,1,0,0,0,1,-1.3876563915616429,1,1,0,0,0.0285,0.2026,0,Low
0,0,0,0,0.3477143300849545,1,0,0,0,0,0,0,0,1,1,-1.4834237773923784,-0.6272883507005524,0,0,1,0,1,0,0,-1.2665314585149134,1,2,0,1,0.0291,0.2038,0,Low
0,0,0,0,-1.2827281667186554,1,0,0,1,0,1,1,0,0,0,0.8929467897691834,-0.9684557967245822,0,1,0,0,0,1,0,-0.4376955345501666,4,0,1,0,0.6898,0.1689,1,High
0,0,0,0,-1.201206041878475,1,0,0,0,0,0,0,0,0,1,0.1562552843440105,-0.91083719016731,0,1,0,1,0,0,0,-0.1183064834540484,1,0,0,1,0.7847,0.1228,1,High
1,0,1,1,0.3069532676648642,1,0,0,0,0,0,0,0,0,1,-1.4784348958657971,-0.6800980536477609,0,0,1,1,0,0,0,-1.3459684064750992,1,2,0,1,0.0183,0.2163,0,Low
1,0,0,0,0.429236454925135,1,1,0,1,0,0,0,0,0,1,0.4323067288148426,0.4760461991367611,0,1,0,0,0,1,0,0.5683963889951597,3,2,0,0,0.7007,0.1283,1,High
1,0,1,1,-0.5082679807369407,0,0,1,0,1,1,0,0,2,1,-0.8465099024988317,-0.6447592298710574,1,0,0,0,1,0,0,-0.6527004970043881,3,1,0,1,0.0077,0.2258,0,Low
0,0,1,0,0.8776081415461278,1,0,1,0,1,1,0,1,2,0,0.1695589684148941,0.6992852107598815,1,0,0,1,0,0,0,0.36816275983932,5,3,0,1,0.0432,0.2126,0,Low
1,0,0,0,-1.2419671042985652,1,0,0,0,0,0,1,0,0,1,0.5121288332401437,-0.9451392319730368,0,1,0,0,0,1,0,-0.3612128532496573,2,0,0,0,0.8616,0.1216,1,High
0,0,0,1,0.0623868931443227,1,1,1,1,1,1,1,1,2,1,1.706134478601936,0.7323960562585282,0,1,0,0,1,0,0,1.7589658528447187,8,2,1,1,0.0049,0.2706,0,Low
1,0,0,0,-0.2637016062163992,1,1,0,0,1,1,0,0,0,1,0.6468286344578388,-0.0023073549193027,0,1,0,0,0,0,1,0.8309978698552775,4,2,0,0,0.2511,0.1819,0,Low
1,0,1,0,-0.8751175425177529,1,0,0,0,0,0,1,0,0,1,0.4871844256072372,-0.6257442073395229,0,1,0,1,0,0,0,0.4331566263521988,2,0,0,1,0.8284,0.131,1,High
0,0,0,0,0.9591302663863084,1,0,0,0,0,0,0,0,2,0,-1.501716342989843,-0.5448310952215777,0,0,1,1,0,0,0,-1.3371056064960702,1,3,0,1,0.0972,0.1959,0,Low
1,0,1,0,1.6113072651077522,1,1,0,0,0,0,0,0,2,0,-1.3004981214177305,-0.1864574803175051,0,0,1,0,1,0,0,-1.1043750440837907,2,3,0,1,0.0034,0.2539,0,Low
1,1,0,0,-0.9974007297780236,0,0,0,0,1,0,0,0,0,1,-1.1791020042709188,-0.911013663694285,1,0,0,0,0,1,0,-1.1332612069784036,1,0,0,0,0.8051,0.142,1,High
1,1,0,0,-1.1196839170382944,1,0,0,0,1,0,0,0,0,0,-0.4823215510583964,-0.9042414920966272,1,0,0,0,0,1,0,-0.6448224525785846,2,0,0,0,0.7281,0.1447,1,High
1,0,1,0,0.3477143300849545,1,1,0,1,0,0,0,0,0,1,0.5121288332401437,0.5083187953822774,0,1,0,0,0,1,0,0.7449958848735888,3,2,0,0,0.5741,0.1473,0,Medium
1,0,1,0,-0.9566396673579334,0,0,0,0,0,0,0,0,1,0,-1.3553758182101248,-0.8942927970134229,1,0,0,1,0,0,0,-1.0899319626364845,0,0,0,1,0.1218,0.1691,1,Low
1,0,0,0,-1.201206041878475,1,1,0,0,1,0,1,1,0,1,1.2205500100146889,-0.8772851608512267,0,1,0,1,0,0,0,0.5057002854398067,5,0,1,1,0.9307,0.1658,1,High
1,1,1,1,0.103147955564413,1,0,0,1,0,1,1,1,0,1,0.372440150495867,0.2031078304793629,1,0,0,0,0,1,0,0.562159603824732,5,2,0,0,0.0252,0.1907,0,Low
1,0,0,0,-1.2419671042985652,1,0,0,0,0,1,0,0,0,1,-0.4873104325849776,-0.9607130207285628,1,0,0,0,1,0,0,-0.7472370301140304,2,0,0,1,0.578,0.1529,0,Medium
0,0,1,1,-0.9974007297780236,1,0,0,0,0,1,1,1,0,1,0.1229960741668017,-0.7599302654129855,1,0,0,0,0,1,0,0.1157370863625316,4,0,0,0,0.0817,0.1842,0,Low
0,0,1,0,1.3667408905872107,1,1,0,1,1,0,1,1,0,1,1.3419461271615007,2.051513611204277,0,1,0,0,0,1,0,1.455989394302358,6,3,1,0,0.8721,0.1701,0,High
0,0,0,0,-0.5490290431570309,1,1,1,1,0,0,0,1,0,1,1.0076910648805537,-0.219524207434408,0,1,0,0,0,1,0,0.9938107879885504,5,1,1,0,0.6116,0.1501,1,High
1,0,1,0,1.6113072651077522,1,1,1,1,1,1,1,1,2,0,0.9129023158755084,1.9557987820113203,1,0,0,0,1,0,0,1.0788280174170135,8,3,1,1,0.018,0.1994,0,Low
1,1,0,0,0.8776081415461278,0,0,0,1,1,0,1,1,1,1,-0.312699579154632,0.300057974361143,1,0,0,0,0,1,0,-0.1721397870303725,4,3,0,0,0.4028,0.1826,0,Medium
0,0,1,0,-0.9566396673579334,1,0,0,1,0,1,1,0,1,1,0.024881404144036,-0.7471579938981845,1,0,0,0,0,0,1,0.0047879606991318,4,0,0,0,0.1672,0.1689,0,Low
0,0,0,0,0.7960860167059473,0,0,1,1,1,0,1,1,2,1,-0.2029441855698433,0.3316467356896321,1,0,0,1,0,0,0,-0.0608624095158976,5,3,0,1,0.0331,0.2283,0,Low
1,0,1,1,0.6738028294456765,1,0,1,1,0,1,0,0,0,0,-0.1746738569192159,0.3015359401495571,1,0,0,0,1,0,0,0.0074139755077329,4,3,0,1,0.0641,0.202,0,Low
0,1,1,0,1.6113072651077522,1,1,0,1,1,0,1,1,1,0,1.335294285126059,2.334400674944879,0,1,0,0,1,0,0,1.4648521942813868,6,3,1,1,0.1163,0.202,0,Low
1,0,0,0,0.3477143300849545,1,0,0,0,0,1,0,0,0,1,0.3125735721768914,0.3539485776610722,0,1,0,0,0,1,0,0.4715620929279911,2,2,0,0,0.567,0.1402,0,Medium
0,0,0,0,0.0623868931443227,1,0,1,0,1,1,1,1,1,1,0.5021510701869811,0.1943282725123669,1,0,0,1,0,0,0,0.6150081518478306,6,2,0,1,0.0808,0.1668,0,Low
0,0,0,0,1.1221745160666692,1,1,0,1,1,0,1,1,0,1,1.365227574285547,1.813097876261324,0,1,0,0,0,1,0,1.4993186386442772,6,3,1,0,0.8079,0.1763,1,High
1,1,0,0,0.0216258307242325,1,1,0,1,1,0,0,0,0,1,0.6318619898780948,0.1894752505205599,0,1,0,0,1,0,0,0.6796737665096346,4,2,0,1,0.3909,0.1633,1,Medium
0,0,1,0,1.570546202687662,1,1,1,1,0,0,1,0,1,0,1.0243206699691578,2.0162630241910606,0,1,0,0,0,0,1,1.1835403579099857,5,3,1,0,0.0349,0.2278,0,Low
0,0,0,0,-1.2419671042985652,0,0,1,1,0,0,0,1,0,1,-0.7400804299317638,-0.976970644401116,1,0,0,0,0,1,0,-1.1506585550853865,3,0,0,0,0.6984,0.1447,1,High
0,0,1,1,1.2036966409068497,1,1,0,0,0,0,1,1,0,1,0.1861885735034985,0.8883765949133783,1,0,0,0,1,0,0,0.2979168637092385,4,3,0,1,0.0314,0.23,0,Low
1,0,1,0,1.570546202687662,1,0,1,0,1,1,1,1,2,1,0.5886250166477236,1.5643584399903447,1,0,0,0,0,1,0,0.7164379738300513,6,3,0,0,0.0119,0.2199,0,Low
1,1,1,1,1.2852187657470302,1,1,0,0,0,0,0,0,2,1,-1.3453980551569622,-0.3256730339097494,0,0,1,1,0,0,0,-1.1605061106176409,2,3,0,1,0.0017,0.2551,0,Low
0,0,1,0,-0.9974007297780236,1,1,0,0,0,0,0,1,0,1,0.6667841605641643,-0.6714287916351239,0,1,0,0,0,1,0,0.8470822105579595,3,0,0,0,0.9296,0.1169,1,High
0,0,0,0,-1.2827281667186554,1,0,0,1,0,0,0,0,0,1,0.3142365326857518,-0.9761323951479856,0,1,0,0,1,0,0,-0.7232746449855448,2,0,0,1,0.8482,0.1436,1,High
0,1,1,0,-1.1604449794583849,1,1,0,0,0,0,1,0,0,1,0.6119064637717698,-0.8730056778220878,0,1,0,0,0,1,0,0.0796293827442654,3,0,0,0,0.9178,0.1277,0,High
0,0,1,0,1.2852187657470302,1,1,1,1,1,1,1,1,1,1,1.667886386898146,2.254149338553089,0,1,0,0,0,1,0,1.792447541654384,8,3,1,0,0.2857,0.178,0,Low
1,0,1,0,1.24445770332694,1,1,0,1,0,1,0,1,2,0,0.0797591009364305,0.8591261078173054,1,0,0,0,0,0,1,0.2289839749834573,5,3,0,0,0.0052,0.2465,0,Low
1,0,0,1,-0.1414184189561284,0,0,1,1,1,1,0,0,0,1,-0.660258325506463,-0.4607635188089579,1,0,0,0,0,0,1,-0.5831111045764568,4,2,0,0,0.0528,0.2045,0,Low
0,1,0,0,-1.1196839170382944,1,0,1,1,0,0,0,0,0,0,0.5270954778198876,-0.8435566580081683,0,1,0,0,0,1,0,0.107859041936728,3,0,0,0,0.3006,0.1609,0,Medium
1,1,1,0,-0.1006573565360382,1,0,0,1,1,0,0,0,0,1,0.4921733071338186,0.0345535530275584,0,1,0,0,0,0,1,0.5618313519736566,3,2,0,0,0.5165,0.1692,1,Medium
0,0,1,0,0.755324954285857,1,1,0,1,0,1,1,1,1,1,0.4589140969566099,0.7341387323374042,1,0,0,0,1,0,0,0.5513272927392522,6,3,0,1,0.1792,0.1585,0,Low
0,0,0,0,-0.9566396673579334,1,0,0,0,0,0,0,0,0,1,-0.6868656936482298,-0.830960860020342,1,0,0,1,0,0,0,-0.6185623044925727,1,0,0,1,0.3957,0.1499,1,Medium
0,0,1,0,0.7145638918657667,1,1,0,0,0,0,1,0,0,1,0.65015455547556,0.8070664173597397,0,1,0,1,0,0,0,0.7065904182977965,3,3,0,1,0.6806,0.1494,1,High
1,1,0,0,-0.3044626686364894,1,1,0,1,0,0,1,0,0,1,0.8014839617818594,0.0019280097280924,0,1,0,0,0,1,0,0.949825039944481,4,2,0,0,0.7684,0.1379,1,High
1,0,1,0,0.9591302663863084,1,1,0,1,0,1,1,1,1,1,1.4101275080247786,1.6528819729590785,0,1,0,0,0,1,0,1.5318155719007167,6,3,1,0,0.6055,0.1765,0,High
1,0,1,1,1.2852187657470302,1,1,0,0,0,0,0,0,2,1,-1.3320943710860789,-0.34058504693912,0,0,1,0,0,0,1,-1.1775752068735488,2,3,0,0,0.0014,0.2684,0,Low
0,0,1,1,0.3884753925050447,1,0,0,0,1,1,1,1,2,1,1.1823019183108991,0.8897883831291766,0,1,0,0,0,1,0,1.342414253830357,5,2,1,0,0.0077,0.2435,0,Low
0,0,0,0,-0.9158786049378432,0,0,1,0,0,0,0,0,0,0,-1.1674612807088958,-0.8757189582993252,1,0,0,0,0,0,1,-1.0416789405284377,1,0,0,0,0.309,0.1767,0,Medium
0,0,1,1,1.24445770332694,1,0,1,1,1,1,0,0,2,0,-0.0432999767192417,0.762087727172038,1,0,0,0,0,0,1,0.1160653382136067,5,3,0,0,0.003,0.2705,0,Low
1,0,1,0,-0.2229405437963089,0,0,0,1,1,0,0,1,1,1,-0.6319879968558355,-0.4590208427300817,1,0,0,0,1,0,0,-0.4816812825942364,3,2,0,1,0.1167,0.1871,0,Low
1,0,1,0,0.4699975173452252,1,1,1,0,1,0,0,0,0,1,0.6634582395464431,0.5909745835790988,0,1,0,0,1,0,0,0.702651396084895,4,2,0,1,0.1376,0.1865,0,Low
1,0,0,0,-1.2827281667186554,0,0,0,0,0,0,0,0,0,1,-1.3204536475240558,-0.997816579775014,1,0,0,0,0,1,0,-1.5297894430771817,0,0,0,0,0.8265,0.1638,1,High
1,0,0,0,-0.5897901055771212,0,0,1,0,1,0,0,0,0,0,-1.039413321526642,-0.7661068388571035,1,0,0,0,0,0,1,-0.9917846591650152,2,1,0,0,0.1161,0.2018,0,Low
0,1,0,0,0.3884753925050447,1,1,0,0,0,0,1,0,0,1,0.6584693580198622,0.5534739590969541,0,1,0,0,0,1,0,0.760751973725196,3,2,0,0,0.68,0.135,1,High
0,0,1,1,-1.078922854618204,1,0,0,0,0,0,0,0,1,0,-1.501716342989843,-0.9672425412266304,0,0,1,0,0,0,1,-1.4999185246293432,1,0,0,0,0.0201,0.2097,0,Low
1,0,0,0,0.7145638918657667,0,0,1,1,0,0,0,0,0,1,-0.99285042727855,-0.2225463165838514,1,0,0,0,0,0,1,-0.795490052222077,2,3,0,0,0.1378,0.2134,0,Low
0,0,1,1,0.0216258307242325,1,1,0,0,0,0,0,0,0,0,-1.3503869366835437,-0.6389797218626329,0,0,1,1,0,0,0,-1.1332612069784036,2,2,0,1,0.05,0.191,0,Low
0,0,0,1,-1.038161792198114,0,0,1,0,0,0,0,0,0,0,-1.1657983202000353,-0.9198152808521532,1,0,0,0,0,0,1,-1.114222599616045,1,0,0,0,0.0836,0.2161,0,Low
1,0,0,0,-1.038161792198114,1,0,0,0,0,0,0,0,0,1,-0.6718990490684861,-0.8666305716601231,1,0,0,1,0,0,0,-0.6195470600457982,1,0,0,1,0.5464,0.1473,0,Medium
0,0,0,0,-0.3452237310565796,0,0,0,1,1,0,1,1,0,1,-0.3559365523850034,-0.4617341232073193,1,0,0,0,1,0,0,-0.3142728385459113,4,1,0,1,0.3489,0.1805,1,Medium
0,0,0,0,1.1629355784867594,1,1,0,1,1,0,1,1,1,1,1.30037211443999,1.824811306614276,0,1,0,0,0,1,0,1.4579589054088085,6,3,1,0,0.7354,0.1655,0,High
1,0,0,0,-0.7935954176775724,1,0,0,0,0,0,0,1,0,1,0.5320843593464687,-0.5638902361348559,0,1,0,0,0,1,0,0.422324315266719,2,1,0,0,0.7434,0.1195,1,High
1,0,0,0,-1.2827281667186554,0,0,1,0,0,0,0,0,0,0,-1.169124241217756,-0.995809193405676,1,0,0,0,0,0,1,-1.455276272883123,1,0,0,0,0.2156,0.2181,1,Low
1,1,1,0,0.5515196421854057,1,1,0,0,1,0,1,1,0,1,1.1307501425362254,1.005047655434592,0,1,0,0,0,1,0,1.2455799577631883,5,2,1,0,0.9024,0.1635,0,High
0,1,0,0,-1.038161792198114,1,0,0,1,0,0,0,0,0,1,-0.4507253013900483,-0.8239019189413501,1,0,0,0,0,0,1,-0.2220340683937948,2,0,0,0,0.4069,0.1682,0,Medium
1,0,1,0,1.570546202687662,1,0,1,1,1,1,1,1,2,1,0.7066952127768144,1.6584408890587845,1,0,0,1,0,0,0,0.8136005217482947,7,3,0,1,0.0061,0.2242,0,Low
0,0,0,0,-0.5897901055771212,0,0,1,1,0,1,0,0,1,1,-0.8199025343570646,-0.6948115339592847,1,0,0,0,0,0,1,-0.71277058575114,3,1,0,0,0.14,0.1645,0,Low
1,0,1,0,-0.9566396673579334,0,0,0,1,0,0,0,0,0,1,-1.1608094386734538,-0.8990796414326143,1,0,0,0,0,1,0,-1.1253831625526,1,0,0,0,0.7257,0.149,1,High
1,0,0,1,1.3667408905872107,1,0,0,1,1,1,1,1,2,1,0.4871844256072372,1.2835228810008248,1,0,0,0,1,0,0,0.60286283335805,6,3,0,1,0.0055,0.2178,0,Low
1,0,1,1,-1.078922854618204,1,0,0,0,0,0,0,0,0,1,0.1645700868883126,-0.8422110473649854,0,1,0,0,0,1,0,-0.170826779626072,1,0,0,0,0.2705,0.1871,0,Low
0,0,0,0,-1.2419671042985652,1,0,0,0,0,0,1,0,0,1,0.5104658727312833,-0.9444774562468812,0,1,0,0,0,1,0,-0.3448002606959,2,0,0,0,0.8749,0.1171,1,High
0,0,0,0,0.103147955564413,1,0,1,1,1,0,0,0,0,0,-0.1430776072508678,-0.1342213163329647,1,0,0,0,0,1,0,-0.1350473278588808,4,2,0,0,0.2724,0.1575,0,Low
0,0,0,1,-0.8343564800976626,1,1,1,0,0,0,0,0,0,1,0.4688918600097724,-0.5997805396833557,0,1,0,0,0,1,0,0.3986901819893085,3,0,0,0,0.2493,0.1793,1,Low
1,0,1,1,0.8368470791260375,1,1,0,0,0,0,0,0,2,0,-1.3071499634531722,-0.4194466543059832,0,0,1,0,1,0,0,-1.1306351921698023,2,3,0,1,0.0042,0.2365,0,Low
0,0,1,0,0.7960860167059473,1,0,1,0,1,0,1,0,1,1,-0.0183555690863351,0.4957891749670667,1,0,0,0,0,0,1,0.1695703899388556,4,3,0,0,0.0785,0.1878,0,Low
1,0,0,0,0.5515196421854057,1,0,0,0,0,0,0,0,2,0,-1.4900756194278202,-0.6109645494553835,0,0,1,1,0,0,0,-1.312814969516509,1,2,0,1,0.0327,0.1942,0,Low
1,0,1,0,-0.0191352316958577,1,0,0,0,0,0,0,0,0,1,0.1629071263794523,0.0269431321767702,0,1,0,1,0,0,0,0.3927816486699561,1,2,0,1,0.5831,0.1515,1,Medium
0,1,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,0,-0.656932404488742,-0.9890149626171462,1,0,0,0,0,0,1,-1.2025223475552596,1,0,0,0,0.6992,0.1638,1,High
1,0,0,1,-1.201206041878475,1,0,1,0,1,0,0,0,0,0,-0.2977329345748882,-0.9394038423463558,1,0,0,0,0,0,1,-0.6497462303447118,3,0,0,0,0.2614,0.1696,0,Low
1,1,1,0,1.081413453646579,0,0,1,0,1,1,1,1,2,1,-0.0266703716306373,0.7059029680214365,1,0,0,0,1,0,0,0.1836852195350871,5,3,0,1,0.0073,0.2379,0,Low
0,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,0,-0.6951804961925321,-0.9895223240071988,1,0,0,0,0,0,1,-1.2212327030665433,1,0,0,0,0.5505,0.1857,1,Medium
1,1,1,0,-0.7935954176775724,1,0,0,1,1,0,1,1,0,1,1.102479813885598,-0.4627929643691681,0,1,0,0,0,1,0,0.9596725954767352,5,1,1,0,0.7581,0.1752,1,High
1,0,1,1,1.5297851402675715,1,0,0,0,0,0,0,0,2,0,-1.4900756194278202,-0.4087920651148797,0,0,1,0,1,0,0,-1.3137997250697346,1,3,0,1,0.0015,0.2596,0,Low
1,0,0,0,-0.0598962941159479,1,0,1,1,1,1,1,0,0,1,0.2527069938579159,-0.0576097464350302,1,0,0,1,0,0,0,0.2690307008146252,6,2,0,1,0.0392,0.1852,0,Low
0,0,1,1,-0.712073292837392,1,0,0,0,0,0,0,0,0,0,-1.4983904219721222,-0.8884912298141263,0,0,1,0,0,0,1,-1.3827326137955158,1,1,0,0,0.0508,0.1914,0,Low
1,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,0,-1.5183459480784474,-1.0004416234887643,0,0,1,0,0,0,1,-1.6276084946975753,1,0,0,0,0.6663,0.167,0,High
0,0,1,0,1.5297851402675715,1,1,0,1,1,1,1,1,2,1,0.6634582395464431,1.601814946090746,1,0,0,1,0,0,0,0.7932489069816354,7,3,0,1,0.0182,0.1964,0,Low
0,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,1,0.1994922575743817,-0.9776544793181434,0,1,0,0,0,1,0,-0.7800622152215452,1,0,0,0,0.9298,0.1299,1,High
0,0,1,1,1.5297851402675715,1,0,1,0,0,1,1,1,2,0,0.3491587033718208,1.3901349504844749,1,0,0,0,1,0,0,0.5713506556548361,5,3,0,1,0.0124,0.2116,0,Low
1,0,0,1,-0.0191352316958577,1,0,0,0,0,0,0,0,2,0,-1.475108974848076,-0.7014954687934553,0,0,1,0,0,0,1,-1.249462362259006,1,2,0,0,0.0072,0.2273,0,Low
0,0,1,0,0.6738028294456765,0,0,0,1,0,1,1,1,1,1,-0.2844292505040047,0.2178433699817587,1,0,0,0,1,0,0,-0.1173217279008229,4,3,0,1,0.3027,0.1814,0,Medium
